"","income.$15K-$19,9K","education.1","age","income.$30K-$34,9K","income.$7,5K-$9,9K","state.SC","income.$12,5K-$14,9K","income.$10K-$12,49K","gender.Female","income.Less-$5K","income.$25K-$29,9K","vote"
"1473",1,1,1.64492277712456,0,0,1,0,0,0,0,0,"No"
"1474",0,0,-0.701805226799547,0,0,1,0,0,1,0,0,"Yes"
"1475",0,0,-0.186669811304012,0,0,1,0,0,0,0,0,"Yes"
"1476",0,0,-1.33141517907187,1,0,1,0,0,1,0,0,"Yes"
"1477",0,0,-0.35838161646919,0,0,1,0,0,1,0,0,"Yes"
"1478",0,0,-0.75904249518794,0,0,1,0,0,1,0,0,"No"
"1479",0,0,-0.701805226799547,0,0,1,0,0,0,0,0,"Yes"
"1480",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1481",0,0,0.442940140968309,0,0,1,0,0,0,0,0,"Yes"
"1482",0,0,-1.44588971584865,0,0,1,0,0,1,0,0,"Yes"
"1483",0,0,-1.73207605779062,0,0,1,0,0,1,0,0,"Yes"
"1484",1,0,0.0995165306379524,0,0,1,0,0,1,0,0,"No"
"1485",0,0,0.213991067414738,0,0,1,0,0,1,0,0,"Yes"
"1486",0,0,-0.0721952745272262,0,0,1,0,0,1,0,0,"Yes"
"1487",0,0,0.786363751298667,0,0,1,0,0,1,0,0,"Yes"
"1488",1,0,1.81663458228974,0,0,1,0,0,1,0,0,"No"
"1489",0,0,-0.816279763576333,0,0,1,0,0,0,0,0,"Yes"
"1490",0,0,1.98834638745492,0,0,1,0,0,0,0,0,"Yes"
"1491",0,0,0.442940140968309,0,0,1,0,0,0,0,0,"Yes"
"1492",0,0,-1.21694064229508,0,0,1,0,0,1,0,1,"Yes"
"1493",0,1,0.729126482910274,0,0,1,1,0,1,0,0,"No"
"1494",0,0,0.0422792622495595,0,0,1,0,0,1,0,0,"Yes"
"1495",0,0,0.0995165306379524,0,0,1,0,0,1,0,0,"Yes"
"1496",0,0,0.213991067414738,0,0,1,0,0,1,0,0,"Yes"
"1497",0,0,-1.44588971584865,0,0,1,0,0,0,0,0,"Yes"
"1498",0,0,-0.186669811304012,1,0,1,0,0,0,0,0,"Yes"
"1499",0,1,1.70216004551295,1,0,1,0,0,1,0,0,"No"
"1500",1,1,-0.75904249518794,0,0,1,0,0,1,0,0,"Yes"
